Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element  	Known interacting protein(s) in the pathogen	Interacting protein - locus ID 	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
	PHI:3154	Uniprot	P67331	Genbank	AAK98888	R6	spr0084	no data found	no data found	no data found	no data found	no data found	no	1313	Streptococcus pneumoniae	373153	D39	Pneumococcal pneumonia	animal	10090	mouse	CD-1	no data found	no data found	blood	pathogenitcity related	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25096389	Pubmed	10.1186/1471-2164-15-652	no data found
	PHI:3155	Uniprot	Q8CZ89	Genbank	AAK98979	R6	spr0175	no data found	no data found	no data found	no data found	no data found	no	1313	Streptococcus pneumoniae	373153	D39	Pneumococcal pneumonia	animal	10090	mouse	CD-1	no data found	no data found	blood	pathogenitcity related	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25096389	Pubmed	10.1186/1471-2164-15-652	no data found
	PHI:3156	Uniprot	Q8DPY9	Genbank	AAK99734	R6	spr0930	no data found	no data found	no data found	no data found	no data found	no	1313	Streptococcus pneumoniae	373153	D39	Pneumococcal pneumonia	animal	10090	mouse	CD-1	no data found	no data found	blood	pathogenitcity related	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25096389	Pubmed	10.1186/1471-2164-15-652	no data found
	PHI:3157	Uniprot	Q8DPV2	Genbank	AAK99795	R6	spr0991	no data found	no data found	no data found	no data found	no data found	no	1313	Streptococcus pneumoniae	373153	D39	Pneumococcal pneumonia	animal	10090	mouse	CD-1	no data found	no data found	blood	pathogenitcity related	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25096389	Pubmed	10.1186/1471-2164-15-652	no data found
	PHI:3158	Uniprot	Q8DMX7	Genbank	AAL00830	R6	spr2028	no data found	no data found	no data found	no data found	no data found	no	1313	Streptococcus pneumoniae	373153	D39	Pneumococcal pneumonia	animal	10090	mouse	CD-1	no data found	no data found	blood	pathogenitcity related	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25096389	Pubmed	10.1186/1471-2164-15-652	no data found
	PHI:3159	Uniprot	P67267	Genbank	AAK99814	R6	spr1010	no data found	no data found	no data found	no data found	no data found	no	1313	Streptococcus pneumoniae	373153	D39	Pneumococcal pneumonia	animal	10090	mouse	CD-1	no data found	no data found	blood	pathogenitcity related	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25096389	Pubmed	10.1186/1471-2164-15-652	no data found
	PHI:3160	Uniprot	Q8DPA4	Genbank	AAL00072	R6	spr1268	no data found	no data found	no data found	no data found	no data found	no	1313	Streptococcus pneumoniae	373153	D39	Pneumococcal pneumonia	animal	10090	mouse	CD-1	no data found	no data found	blood	no data found	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25096389	Pubmed	10.1186/1471-2164-15-652	no data found
	PHI:3161	Uniprot	G4MKP6	Genbank	EHA56736	70-15	Mohik5	no data found	no data found	no data found	no data found	no data found	no	318829	Magnaporthe oryzae	no data found	70-15	Rice Blast	Monocot	4530	rice	CO-39	no data found	no data found	leaf	Histidine Kinase	no data found	no data found	no data found	loss of pathogenicity	no data found	no data found	no data found	no data found	no data found	reduced; aberrant	no data found	reduced	no data found	NaCl; NaNO2; sorbitol; CoCl2; CuSO4; H2O2	H2O2: CHEBI:16240; D-sorbitol:CHEBI:17924; NaCl: CHEBI:26710; NaNo2: CHEBI:78870; CoCl2: CHEBI:35696; CuSO4: CHEBI:23414	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25103193	Pubmed	10.1002/mbo3.197	Mutants more sentisitve to stress
	PHI:3162	Uniprot	G4MXJ1	Genbank	EHA54322	70-15	Mohik8	no data found	no data found	no data found	no data found	no data found	no	318829	Magnaporthe oryzae	no data found	70-15	Rice Blast	Monocot	4530	rice	CO-39	no data found	no data found	leaf	Histidine Kinase	no data found	no data found	no data found	loss of pathogenicity	no data found	no data found	no data found	no data found	no data found	reduced; aberrant	no data found	reduced	no data found	NaCl; NaNO2; sorbitol; CoCl2; CuSO4; H2O2	H2O2: CHEBI:16240; D-sorbitol:CHEBI:17924; NaCl: CHEBI:26710; NaNo2: CHEBI:78870; CoCl2: CHEBI:35696; CuSO4: CHEBI:23414	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25103193	Pubmed	10.1002/mbo3.197	Mutants more sentisitve to stress
	PHI:3163	Uniprot	G4MV04	Genbank	EHA55738	70-15	Mosln1	no data found	no data found	no data found	no data found	no data found	no	318829	Magnaporthe oryzae	no data found	70-15	Rice Blast	Monocot	4530	rice	CO-39	no data found	no data found	leaf	Histidine Kinase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	few lesions	reduced; aberrant	no data found	reduced	no data found	NaCl; NaNO2; sorbitol; CoCl2; CuSO4; H2O2	H2O2: CHEBI:16240; D-sorbitol:CHEBI:17924; NaCl: CHEBI:26710; NaNo2: CHEBI:78870; CoCl2: CHEBI:35696; CuSO4: CHEBI:23414	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25103193	Pubmed	10.1002/mbo3.197	Mutants more sentisitve to stress
	PHI:3164	Uniprot	R9UM22	Genbank	AGN70889	NBAII Tvs5	Sm1	no data found	no data found	no data found	no data found	no data found	no	29875	Trichoderma virens	413071	Gv29-8	Suppresses soilborne plant diseases caused by a number of fungi	Monocot	4577	maize	B73	no data found	no data found	roots	hydrophobinlike elicitor	no data found	no data found	no data found	increased virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	resistance	The presence of the gene sm1 from Trichoderma virens (root nodules) confers resistance to maize against Colletotrichum graminicola infections.	Gene deletion: full	no data found		RP	17885089	Pubmed	10.1104/pp.107.103689	no data found
	PHI:3164	Uniprot	R9UM22	Genbank	AGN70889	NBAII Tvs5	Sm1	no data found	no data found	no data found	no data found	no data found	no	29875	Trichoderma virens	413071	Gv29-8	Suppresses soilborne plant diseases caused by a number of fungi	Monocot	4577	maize	B73	no data found	no data found	roots	hydrophobinlike elicitor	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	resistance	The presence of the gene sm1 from Trichoderma virens (root nodules) confers resistance to maize against Colletotrichum graminicola infections.	Altered gene expression/ gene regulation: overexpression	no data found		RP	17885089	Pubmed	10.1104/pp.107.103689	no data found
	PHI:3165	Uniprot	W0H866	Genbank	AHF65896	JBC1	hopA1	no data found	no data found	no data found	no data found	no data found	no	36746	Pseudomonas cichorii	1441629	JBC1	Necrotic leaf spots in celery, eggplant, and sweet pepper, wilt and stem rot on muskmelon, stem necrosis inChrysanthemum, and leaf spot in soybean.	Eudicot	4081	Tomato	no data found	no data found	no data found	leaves	Effector (plant avirulence determinant)	no data found	no data found	anthocyanin biosynthesis	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25127676	Pubmed	10.1016/j.resmic.2014.08.001	no data found
	PHI:3165	Uniprot	W0H866	Genbank	AHF65896	JBC1	hopA1	no data found	no data found	no data found	no data found	no data found	no	36746	Pseudomonas cichorii	1441629	JBC1	Necrotic leaf spots in celery, eggplant, and sweet pepper, wilt and stem rot on muskmelon, stem necrosis inChrysanthemum, and leaf spot in soybean.	Eudicot	3716	Cabbage	no data found	no data found	no data found	leaves	Effector (plant avirulence determinant)	no data found	no data found	anthocyanin biosynthesis	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25127676	Pubmed	10.1016/j.resmic.2014.08.001	no data found
	PHI:3165	Uniprot	W0H866	Genbank	AHF65896	JBC1	hopA1	no data found	no data found	no data found	no data found	no data found	no	36746	Pseudomonas cichorii	1441629	JBC1	Necrotic leaf spots in celery, eggplant, and sweet pepper, wilt and stem rot on muskmelon, stem necrosis inChrysanthemum, and leaf spot in soybean.	Eudicot	3847	Soybeans	no data found	no data found	no data found	leaves	Effector (plant avirulence determinant)	no data found	no data found	anthocyanin biosynthesis	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25127676	Pubmed	10.1016/j.resmic.2014.08.001	no data found
	PHI:3165	Uniprot	W0H866	Genbank	AHF65896	JBC1	hopA1	no data found	no data found	no data found	no data found	no data found	no	36746	Pseudomonas cichorii	1441629	JBC1	Necrotic leaf spots in celery, eggplant, and sweet pepper, wilt and stem rot on muskmelon, stem necrosis inChrysanthemum, and leaf spot in soybean.	Eudicot	4073	Hot pepper	no data found	no data found	no data found	leaves	Effector (plant avirulence determinant)	no data found	no data found	anthocyanin biosynthesis	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25127676	Pubmed	10.1016/j.resmic.2014.08.001	no data found
	PHI:3165	Uniprot	W0H866	Genbank	AHF65896	JBC1	hopA1	no data found	no data found	no data found	no data found	no data found	no	36746	Pseudomonas cichorii	1441629	JBC1	Necrotic leaf spots in celery, eggplant, and sweet pepper, wilt and stem rot on muskmelon, stem necrosis inChrysanthemum, and leaf spot in soybean.	Eudicot	3659	Cucumber	no data found	no data found	no data found	leaves	Effector (plant avirulence determinant)	no data found	no data found	anthocyanin biosynthesis	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25127676	Pubmed	10.1016/j.resmic.2014.08.001	no data found
	PHI:3165	Uniprot	W0H866	Genbank	AHF65896	JBC1	hopA1	no data found	no data found	no data found	no data found	no data found	no	36746	Pseudomonas cichorii	1441629	JBC1	Necrotic leaf spots in celery, eggplant, and sweet pepper, wilt and stem rot on muskmelon, stem necrosis inChrysanthemum, and leaf spot in soybean.	Eudicot	3656	Melon	no data found	no data found	no data found	leaves	Effector (plant avirulence determinant)	no data found	no data found	anthocyanin biosynthesis	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25127676	Pubmed	10.1016/j.resmic.2014.08.001	no data found
