Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element	Known interacting protein(s) in the pathogen	Interacting protein - locus ID	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
Record 5439	PHI:3988	Uniprot	Q6GX81	Genbank	AAT48729	EP67	cpkk2	no data found					no	5116	Cryphonectria parasitica	no data found	cpku80	chestnut blight	Eudicots	134033	Castanea dentata (related: American chestnut)	no data found			Stem	involved  in  the pheromone  response  pathway	no data found	no data found	MAP2K	reduced virulence	yes	no data found	no data found	no data found	no data found	reduced	no data found	reduced; aberrant	no data found	sorbitol; NaCl; menadione; H2O2; sodium dodecyl sulphate (SDS); Calcofluor white; Congo  red; Benomyl; Hygromycin B; G418; fludioxonil	congo red: CHEBI:34653; calcoﬂuor white: CHEBI:50011; H2O2: CHEBI:16240; Menadione: CHEBI:28869; Sorbitol: CHEBI:30911;  NaCl: CHEBI:26710; sodium dodecyl sulphate (SDS): CHEBI:8984; benomyl: CHEBI:3015; Hygromycin B: CHEBI:16976; 	no data found			no data found	gene deletion; gene complementation			RP	24373159	Pubmed	10.1111/mpp.12111	Sensitivity to menadione was observed in the Δcpkk1 and Δcpkk2 strains,  while  absence  of  growth  was  detected  for  Δcpkk1  in  the  presence  of  SDS / Hydrogen peroxide  proved extremely toxic for the cpkk1-null mutant, since no growth was recorded; under the same conditions, growth of the Δcpkk2 strain was also strongly reduced / Δcpkk1  in  both  CR and CW,  whereas specific inhibition of Δcpkk2 was only present in Calcofluor white containing media
Record 5440	PHI:3989	Uniprot	B2ZAW3	Genbank	ACC86141	EP67	cpkk3	no data found					no	5116	Cryphonectria parasitica	no data found	cpku80	chestnut blight	Eudicots	134033	Castanea dentata (related: American chestnut)	no data found			Stem	activated  during  high osmolarity  response	no data found	no data found	MAP2K	unaffected pathogenicity	no	no data found	no data found	no data found	no data found	wild type	no data found	wild type	no data found	sorbitol; NaCl; menadione; H2O2; sodium dodecyl sulphate (SDS); Calcofluor white; Congo  red; Benomyl; Hygromycin B; G418; fludioxonil	congo red: CHEBI:34653; calcoﬂuor white: CHEBI:50011; H2O2: CHEBI:16240; Menadione: CHEBI:28869; Sorbitol: CHEBI:30911;  NaCl: CHEBI:26710; sodium dodecyl sulphate (SDS): CHEBI:8984; benomyl: CHEBI:3015; Hygromycin B: CHEBI:16976; 	no data found			no data found	gene deletion; gene complementation			RP	24373159	Pubmed	10.1111/mpp.12111	No  alterations  were  reported  in  Δcpkk3 except  under  hyperosmotic  conditions  and  in presence of fludioxonil
Record 5441	PHI:3990	Uniprot	Q66SY0	Genbank	AAU10633	no data found	PKS12	no data found					no	5518	Fusarium graminearum (related: Gibberella zeae)	no data found	SCK04	Fusarium head blight	Monocots	4513	Hordeum vulgare (related: Barley)	no data found			Spikelets	Putative Polyketide Synthase; aurofusarin biosynthesis	no data found	no data found	no data found	unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	wild type	no data found	aberrant	no data found	no data found	no data found	no data found			no data found	gene disruption; gene complementation			RP	15811992	Pubmed	10.1128/AEM.71.4.1701–1708.2005	Targeted gene deletion and complementation analyses conﬁrmed that both Gip1 and PKS12 are required for aurofusarin production in G. zeae
Record 5442	PHI:3991	Uniprot	I1RF62	Genbank	XM_382504	Ph-1	Gip1	Chromosome 1					no	5518	Fusarium graminearum (related: Gibberella zeae)	no data found	SCK04	Fusarium head blight	Monocots	4513	Hordeum vulgare (related: Barley)	no data found			Spikelets	laccase; aurofusarin biosynthesis	no data found	no data found	no data found	unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	wild type	no data found	aberrant	no data found	no data found	no data found	no data found			no data found	gene disruption; gene complementation			RP	15811992	Pubmed	10.1128/AEM.71.4.1701–1708.2005	Targeted gene deletion and complementation analyses conﬁrmed that both Gip1 and PKS12 are required for aurofusarin production in G. zeae
Record 5443	PHI:3992	Uniprot	J4W5V1	Genbank	EJP65725	ARSEF 2860	BbcreA	no data found					no	176275	Beauveria bassiana	no data found	ATCC 90517	white muscardine disease	Moths	7137	Galleria mellonella (related: Greater wax moth)	no data found			larvae	carbon catabolite repressor transcription factor homologue	no data found	no data found	no data found	reduced virulence	no data found	no	no	no data found	no data found	reduced	no data found	reduced	no data found	calcoﬂuor white; Congo red; KCl; sorbitol; sodium dodecyl sulphate 	SDS: CHEBI:8984; calcoﬂuor white: CHEBI:50011;  Congo red: 573-58-0; Sorbitol: CHEBI:30911; KCl: CHEBI:32588	no data found			no data found	gene disruption; gene complementation			RP	24320078	Pubmed	10.1111/1462-2920.12352	
Record 5444	PHI:3993	Uniprot	Q5A2J7	Genbank	EAK96981	SC5314	Yvc1	no data found					no	5476	Candida albicans	no data found	DAY1	disseminated candidiasis	Rodents	10090	Mus musculus (related: House mouse)	ICR			kidneys	vacuolar calcium channel	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	SDS; Ethanol	SDS: CHEBI:8984; ethanol: CHEBI:16236 	vacuolar membrane			no data found	gene disruption; gene complementation			RP	24368068	Pubmed	10.1016/j.ijmm.2013.11.022	Although the mutant showed no difference in sensitivity to calcium-depleted, calcium-rich or alkaline  pH  conditions when compared to the wild-type and reconstituted  strains,  it  was  hypersensitive  to  the  membrane perturbing agent  SDS  and  high-level  ethanol
Record 5445	PHI:3994	Uniprot	O25175	Genbank	AAD07485	26695	aCgT	no data found					no	210	Helicobacter pylori	85962	26695	ulcer disease	Rodents	10090	Mus musculus (related: House mouse)	C57BL/6			stomach	cholesteryl a-glucosyltransferase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found			no data found	altered gene expression / gene regulation: silencing			RP	24312443	Pubmed	10.1371/journal.pone.0078191	These results strongly suggest that cholesteryl a-glucosides induce an immune response causing increased inflammation, yet that response decreases the number of surviving H. Pylori.
Record 5446	PHI:3995	Uniprot	E4QG66	Genbank	ADQ29586	N40	HrpA	no data found					no	139	Borrelia burgdorferi	no data found	GCB920	Lyme borreliosis	Rodents	10090	Mus musculus (related: House mouse)	C3H/HeJ			bladder; heart; knee joint	DEAH-box RNA helicase	no data found	no data found	no data found	loss of pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation: characterised; gene complementation			RP	24367266	Pubmed	10.1371/journal.ppat.1003841	
Record 5447	PHI:3996	Uniprot	I1RZL3	BROAD	FGSG_09862.3	PH-1	FgFim	no data found					no	5518	Fusarium graminearum (related: Gibberella zeae)	no data found	Y2021A	Fusarium head blight	Monocots	4565	Triticum aestivum (related: Bread wheat)	Zhenmai  5			Spikelets	Fimbrin  is  a  cytoskeletal protein  associated  with  microfilament  core  bundles  in  microvilli,  microspikes, stereocilia,  membrane  ruffles,  and  cell-substratum  attachment  sites.	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	reduced	reduced	reduced; aberrant	reduced	JS399-19; LiCl; CaCl2; ZnCl2; SDS; Congo  red; caffeine; NaCl; KCl; H2O2	LiCl: CHEBI:48607; CaCl2: CHEBI:3312; ZnCl2: CHEBI:49976; caffeine: CHEBI:27732; Congo Red: CHEBI:34653; SDS: CHEBI:8984; NaCl: CHEBI:26710; KCl: CHEBI:32588; H2O2: CHEBI:16240	no data found			no data found	gene deletion; gene complementation			RP	24299032	Pubmed	10.1111/mpp.12108	Deletion mutants showed a  dramatic  decrease  in resistance  to  JS399-19;  increased  sensitivity  to  diverse metal cations, to agents that induce osmotic stress and oxidative stress, and to agents that  damage  the  cell  membrane  and  cell  wall.
Record 5448	PHI:3997	Uniprot	Q5KBN3	Genbank	AAW45521	JEC21	znf2	no data found					no	5207	Cryptococcus neoformans	1396488	 XL280	no data found	Rodents	10090	Mus musculus (related: House mouse)	A/J			 lungs; brain; spleen; kidney	zinc ﬁnger transcription factor	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	increased	no data found	no data found	no data found	no data found			no data found	altered gene expression / gene regulation: silencing			RP	23670559	Pubmed	10.1128/IAI.00259-13	
Record 5449	PHI:3997	Uniprot	Q5KBN3	Genbank	AAW45521	JEC21	znf2	no data found					no	5207	Cryptococcus neoformans	1396488	 XL280	no data found	Rodents	10090	Mus musculus (related: House mouse)	A/J			 lungs; brain; spleen; kidney	zinc ﬁnger transcription factor	no data found	no data found	no data found	unaffected pathogenicity	yes	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found			no data found	gene disruption; gene complementation			RP	23670559	Pubmed	10.1128/IAI.00259-13	
Record 5450	PHI:3998	Uniprot	E3KNM7	Genbank	EFP85902	75-36-700-3	Pgt-IaaM	no data found					no	5297	Puccinia graminis 	418459	f. sp. tritici CRL 75-36-700-3	Stem rust	Monocots	4565	Triticum aestivum (related: Bread wheat)	McNair 701			leaves	 encoding a putative tryptophan 2 monooxygenase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	altered gene expression / gene regulation: silencing			RP	24350783	Pubmed	10.1094/MPMI-09-13-0289-FI	
Record 5451	PHI:3999	Uniprot	A6QGB6	Genbank	BAF67398	Newman	FMT	no data found					no	1280	Staphylococcus aureus	no data found	WCUH29	skin infections; food poisoning; respiratory diseases	Rodents	10090	Mus musculus (related: House mouse)	CBA/J			Kidneys	formyl methionyl transferase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	Azithromycin; Erythromycin; Tylosin; Telithromycin; Lincomycin; Virginiamycin; Tiamulin	Azithromycin: CHEBI:2955 ; Erythromycin: CHEBI:48923; Tylosin: CHEBI:17658; Lincomycin: CHEBI:6472	no data found			no data found	gene mutation			RP	23571548	Pubmed	10.1128/AAC.00162-13	These mutants were 8- to 16-fold more sus-ceptible to antibiotics that interact with 50S ribosomal subunits, such as macrolides, ketolides, lincosamides, streptogramins, and pleuromutilins, than the wild-type parent strain.
Record 5452	PHI:4000	Uniprot	G4NCH6	Genbank	EHA48273	70-15	Pex14	no data found					no	148305	Magnaporthe oryzae	no data found	B157	Rice Blast	Monocots	4513	Hordeum vulgare (related: Barley)	no data found			leaves	regulates  the  gamma-glutamyl  cycle  and  GSH  production	no data found	no data found	no data found	unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	wild type	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene deletion			RP	24302988	Pubmed	10.1371/journal.pone.0079128	
Record 5453	PHI:4001	Uniprot	Q9KKH8	Genbank	AF005744_3	no data found	ysaC	no data found					no	630	Yersinia enterocolitica	no data found	JB580v	yersiniosis	Flies	7227	Drosophila melanogaster (related: Fruit fly)	no data found			S2 cells	Ysa T3SS are Ysc effectors 	no data found	no data found	no data found	effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	membrane; cytoplasm			no data found	gene mutation; gene complementation			RP	23630961	Pubmed	10.1128/IAI.01454-12	
Record 5454	PHI:4002	Uniprot	P23926	Genbank	CAA41305	PAO1	anr	no data found					no	287	Pseudomonas aeruginosa	208964	PAO1	septicemia	Rodents	10090	Mus musculus (related: House mouse)	C57BL/6			lungs	oxygen-sensitive regulator	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found			no	gene deletion; gene complementation			RP	23667230	Pubmed	10.1128/JB.02169-12	
Record 5455	PHI:4002	Uniprot	P23926	Genbank	CAA41305	PAO1	anr	no data found					no	287	Pseudomonas aeruginosa	208964	PA14	septicemia	Rodents	10090	Mus musculus (related: House mouse)	C57BL/6			lungs	oxygen-sensitive regulator	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found			no	gene deletion; gene complementation			RP	23667230	Pubmed	10.1128/JB.02169-12	
Record 5456	PHI:4003	Uniprot	Q5ANE3	Genbank	EAL04308	SC5314	Nce102	no data found					no	5476	Candida albicans	no data found	BWP17	disseminated candidiasis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c			kidneys	MARVEL Domain Protein	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found			no data found	gene deletion: full; gene complementation			RP	24281718	Pubmed	10.1128/mBio.00723-13	
Record 5457	PHI:4004	Uniprot	BAH15044	Genbank	B9A810	TH3996	VopC	Chromosome 2					no	670	Vibrio parahaemolyticus	223926	RIMD2210633	acute gastroenteritis	Rabbits & hares	9986	Oryctolagus cuniculus (related: Rabbit)	no data found			intestines	T3SS2 effector	no data found	no data found	no data found	effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	altered gene expression / gene regulation: silencing			RP	24345190	Pubmed	10.1111/cmi.12252	although VopC can promote host cell invasion, such internalization is not a critical step of the disease process, consistent with the traditional view of V. parahaemolyticus as an extracellular pathogen.
