Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element  	Known interacting protein(s) in the pathogen	Interacting protein - locus ID 	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
Record 3889	PHI:2870	Uniprot	Q5NH51	Genbank	CAG45253	SCHU S4	acpC	no data found					PHI:2868; PHI:2869	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3890	PHI:2868	Uniprot	F0UYY1	Genbank	ADC97940	278/06	acpA	no data found					PHI:2870; PHI:2871	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3891	PHI:2870	Uniprot	Q5NH51	Genbank	CAG45253	SCHU S4	acpC	no data found					PHI:2868; PHI:2871	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3892	PHI:2871	Uniprot	Q5NFZ7	Genbank	CAG45697	SCHU S4	hapA	no data found					PHI:2870; PHI:2871	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3893	PHI:2869	Uniprot	Q5NIC0	Genbank	CAG44789	SCHU S4	acpB	no data found					PHI:2870; PHI:2871	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3894	PHI:2870	Uniprot	Q5NH51	Genbank	CAG45253	SCHU S4	acpC	no data found					PHI:2869; PHI:2871	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3895	PHI:2871	Uniprot	Q5NFZ7	Genbank	CAG45697	SCHU S4	hapA	no data found					PHI:2870; PHI:2871	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3896	PHI:2868	Uniprot	F0UYY1	Genbank	ADC97940	278/06	acpA	no data found					PHI:2869; PHI:2870; PHI:2871; ; 	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3897	PHI:2869	Uniprot	Q5NIC0	Genbank	CAG44789	SCHU S4	acpB	no data found					PHI:2868; PHI:2870; PHI:2871; ; 	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3898	PHI:2870	Uniprot	Q5NH51	Genbank	CAG45253	SCHU S4	acpC	no data found					PHI:2868; PHI:2869; PHI:2871; ; 	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3899	PHI:2871	Uniprot	Q5NFZ7	Genbank	CAG45697	SCHU S4	hapA	no data found					PHI:2869; PHI:2870; PHI:2871; ; 	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3900	PHI:2872	Uniprot	Q48473	Genbank	CAA83913	C3	ompK36	no data found					no	573	Klebsiella pneumoniae	no data found	Kp52145	Pneumonia	Animal	10090	Mouse	C57BL/6JOlaHsd			trachea; lungs	Outer membrane protein	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene mutation: uncharacterised		na	RP	23457627	Pubmed	10.1371/journal.pone.0056847	no comments
Record 3901	PHI:2873	Uniprot	D3FN03	Genbank	ADC28729	IA3902	hldD	no data found					no	197	Campylobacter jejuni	no data found	11-164	Diarrhea	Aves	9031	Chicken	no data found			cecum	Lipooligosaccharide	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	no data found	no data found	no data found			no data found	Gene mutation: uncharacterised		na	RP	23437265	Pubmed	10.1371/journal.pone.0056900	no comments
Record 3902	PHI:2874	Uniprot	Q4ZXM6	Genbank	AAY36096	B728a	ecf5	no data found					no	321	Pseudomonas syringae pv. Syringae	205918	B728a	Bean brown spot	Eudicot	3885	Beans	Blue Lake 274			leaves	FecI-type ECF sigma factor	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23516563	Pubmed	10.1 371/journal.pon e.0058846	no comments
Record 3903	PHI:2875	Uniprot	Q4ZXG1	Genbank	AAY36161	B728a	ecf7	no data found					no	321	Pseudomonas syringae pv. Syringae	205918	B728a	Bean brown spot	Eudicot	3885	Beans	Blue Lake 274			leaves	FecI-type ECF sigma factor	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23516563	Pubmed	10.1 371/journal.pon e.0058846	no comments
Record 3904	PHI:2876	Uniprot	Q4ZM64	Genbank	AAY39758	B728a	ecf6	no data found					no	321	Pseudomonas syringae pv. Syringae	205918	B728a	Bean brown spot	Eudicot	3885	Beans	Blue Lake 274			leaves	FecI-type ECF sigma factor	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23516563	Pubmed	10.1 371/journal.pon e.0058846	no comments
Record 3905	PHI:2877	Uniprot	Q4ZY22	Genbank	AAY35950	B728a	ecf11	no data found					no	321	Pseudomonas syringae pv. Syringae	205918	B728a	Bean brown spot	Eudicot	3885	Beans	Blue Lake 274			leaves	ECF sigma factor	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23516563	Pubmed	10.1 371/journal.pon e.0058846	no comments
Record 3906	PHI:2878	Uniprot	Q4ZZI8	Genbank	AAY35434	B728a	ecf18	no data found					no	321	Pseudomonas syringae pv. Syringae	205918	B728a	Bean brown spot	Eudicot	3885	Beans	Blue Lake 274			leaves	ECF sigma factor	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23516563	Pubmed	10.1 371/journal.pon e.0058846	no comments
Record 3907	PHI:2879	Uniprot	Q888Y7	Genbank	AAO54411	DC3000	HopQ1	no data found					no	323	Pseudomonas syringae pv. tomato	223283	DC3000	Bacterial speck of tomato	Eudicot	3702	Arabidopsis thaliana	Col-0			flowers	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene mutation: characterised		na	RP	23555744	Pubmed	10.1371/journal.pone.0059684	Agrobacterium tumefaciens strain GV3101
Record 3908	PHI:2879	Uniprot	Q888Y7	Genbank	AAO54411	DC3000	HopQ1	no data found					no	323	Pseudomonas syringae pv. tomato	223283	DC3000	Bacterial speck of tomato	Eudicot	4081	Tomato	no data found			no data found	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene mutation: characterised		na	RP	23555744	Pubmed	10.1371/journal.pone.0059684	Agrobacterium tumefaciens strain GV3101
Record 3909	PHI:2879	Uniprot	Q888Y7	Genbank	AAO54411	DC3000	HopQ1	no data found					no	323	Pseudomonas syringae pv. tomato	223283	DC3000	Bacterial speck of tomato	Eudicot	4097	Tobacco	no data found			no data found	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene mutation: characterised		na	RP	23555744	Pubmed	10.1371/journal.pone.0059684	Agrobacterium tumefaciens strain GV3101
Record 3910	PHI:2880	Uniprot	Q48S75	Genbank	AAX72435	MGAS6180	AspA	no data found					no	1314	Streptococcus pyogenes	319701	MGAS6180	Pharyngitis; Toxic shock syndrome; Sepsis	Animal	10090	Mouse	MF1			lungs	AgI/I I family adhesin protein	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	23638083	Pubmed	10.1371/journal.pone.0062433	no comments
Record 3911	PHI:2880	Uniprot	Q48S75	Genbank	AAX72435	MGAS6180	AspA	no data found					no	1314	Streptococcus pyogenes	370552	MGAS10270 	Pharyngitis; Toxic shock syndrome; Sepsis	Animal	10090	Mouse	MF1			lungs	AgI/I I family adhesin protein	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	23638083	Pubmed	10.1371/journal.pone.0062433	no comments
Record 3912	PHI:2881	Uniprot	I2E6J4	Genbank	 AFJ93332	Pa 2/3	Gp-flp-32	no data found					no	36090	Globodera pallida	no data found	Pa 2/3	Potato Cyst	Eudicot	4113	Potato	no data found			tuber	Neuropeptide	no data found	no data found	no data found	Increased virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	cytoplasm			no data found	altered gene expression / gene regulation: silencing		na	RP	23468621	Pubmed	10.1371/jo urnal.ppat. 1003169	no comments
Record 3913	PHI:2882	Uniprot	D5MS78 	Genbank	BAJ06379	16K	psm-mec	no data found					no	1280	Staphylococcus aureus	no data found	NI-13	Skin infections; Food poisoning; Respiratory diseases	Animal	10090	Mouse	Hos:HR-1			skin	Suppress translation of agrA and attenuate MRSA virulence	T	no data found	no data found	Increased virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	increased	no data found	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	23592990	Pubmed	 10.1371/jou rnal.ppat.1003269	no comments
Record 3914	PHI:2882	Uniprot	D5MS78 	Genbank	BAJ06379	16K	psm-mec	no data found					no	1280	Staphylococcus aureus	no data found	NI-13	Skin infections; Food poisoning; Respiratory diseases	Animal	10090	Mouse	ICR			systemic	Suppress translation of agrA and attenuate MRSA virulence	no data found	no data found	no data found	Increased virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	increased	no data found	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	23592990	Pubmed	 10.1371/jou rnal.ppat.1003269	no comments
